routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,57,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_057/baseline_summary_20260919T095947Z.json,pcaps/4_routers/run_057.pcap,67343ec6c2bf7dfadf83c9e55b1c9522b0777569b0ef2147ba9d2aafb76e4f4a,245.296,,506.768,,6.056,,758.12,,454,421.289408,456,421.295464,447,420.537344,450,420.78264
4,58,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_058/baseline_summary_20260919T095948Z.json,pcaps/4_routers/run_058.pcap,b3ffc9de7ab9c6a01151d7f50c161ee1ae3d45029641408f5a14e65b31fe0508,329.424,,420.04,,7.976,,757.44,,452,421.466528,454,421.474504,445,420.717064,448,421.046488
4,59,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_059/baseline_summary_20260919T095949Z.json,pcaps/4_routers/run_059.pcap,19554109fa6d3f758a291c1ac5e40fa221358c0b28a5e1afa1230efef1a37abe,432.736,,315.92,,4.776,,753.432,,451,420.868744,453,420.87352,444,420.120088,449,420.552824
4,60,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_060/baseline_summary_20260919T095949Z.json,pcaps/4_routers/run_060.pcap,43044d99213cc6bf6797e6ad786e0ac691738039c05bb737157305797363b78d,292.52,,457.12,,4.776,,754.416,,456,421.871088,458,421.875864,448,421.121448,452,421.413968
4,61,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_061/baseline_summary_20260919T095950Z.json,pcaps/4_routers/run_061.pcap,4c24ce4f8ecefefc4277c0ff1af7753f9afef0825542ad14499f6eeb742e11db,31.056,,717.768,,6.056,,754.88,,457,421.496688,459,421.502744,450,420.747864,451,420.77892
4,62,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_062/baseline_summary_20260919T095950Z.json,pcaps/4_routers/run_062.pcap,50e879b263f57d764002ac6fe9c250b5b7a26739e5a5bcad471dc3b1ecd84d89,372.536,,376.048,,5.096,,753.68,,529,421.260168,531,421.265264,522,420.511584,527,420.88412
4,63,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_063/baseline_summary_20260919T095951Z.json,pcaps/4_routers/run_063.pcap,ce7d50109836c660bc9c0fcf3966935fc688740fe2136c67462ed8beee11f651,11.656,,737.736,,8.616,,758.008,,536,421.599208,538,421.607824,529,420.849816,530,420.861472
4,64,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_064/baseline_summary_20260919T095951Z.json,pcaps/4_routers/run_064.pcap,dc47e4fa07f2d97f1925b22241128e1c29bb585c186ce4aa26808eb78847bb44,399.176,,352.68,,4.776,,756.632,,453,421.784344,455,421.78912,446,421.032488,449,421.431664
4,65,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_065/baseline_summary_20260919T095952Z.json,pcaps/4_routers/run_065.pcap,4012efdb477acbb91037425373828cfcc3dfd8d880db7c98e500247349bab9c5,89.376,,659.87,,7.976,,757.222,,440,421.195088,442,421.203064,433,420.445842,434,420.535218
4,66,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_066/baseline_summary_20260919T095953Z.json,pcaps/4_routers/run_066.pcap,b545b10be4a01fc991b9ce308b846f20f3d792fd3aba828c35952a60a180c003,154.896,,593.488,,5.736,,754.12,,452,421.323488,454,421.329224,445,420.575104,448,420.73
