routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
2,64,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_064/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_064.pcap,d4d6a3d215a5dac67d0dffcb77209ace336100ac3162c481020e42e760593ab5,3.688,17.04,5.896,0.0,5.416,10.448,15.0,27.488,75,185.020128,77,185.025544,71,185.010544,73,185.014232
2,65,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_065/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_065.pcap,3bd8280628c2065473a17e3b6275a6ee953a32de85df119dbfba5d3469cd5a5f,4.36,13.552,16.456,0.0,5.096,20.688,25.912,34.24,76,185.0272,78,185.032296,70,185.006384,72,185.010744
2,66,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_066/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_066.pcap,abd67ae20a7530afe290c2db34696a0f47d7debeaccdcd8e69d6410411e32846,3.16,11.392,10.056,0.0,7.016,16.208,20.232,27.6,87,185.01864,89,185.025656,81,185.005424,83,185.008584
2,67,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_067/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_067.pcap,9b06afa16aec2737c35c1e849445de42e0c229b4cd41b003cb878fa4d8fa57a9,5.12,15.504,5.576,0.0,6.056,10.768,16.752,26.272,82,185.01836,84,185.024416,78,185.007664,80,185.012784
2,68,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_068/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_068.pcap,2372ad3bca078d13f98591c1685667b8e4403e9e2d6d9fa469cceb67b096b275,3.44,12.136,6.216,0.0,5.736,11.088,15.392,23.224,78,185.015712,80,185.021448,74,185.006056,76,185.009496
2,69,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_069/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_069.pcap,e5328a41784941b22a1cd216471dac213db2c928c3f68aa93e161fe54fea1906,3.16,19.864,5.896,0.0,6.056,11.088,15.112,30.952,82,185.02312,84,185.029176,78,185.014064,80,185.017224
2,70,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_070/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_070.pcap,ee5b8ffb3aa8077993df7ed2730bc11b99873858327ffa71387be65669b55681,4.48,16.232,5.896,0.0,6.696,11.728,17.072,27.96,84,185.01932,86,185.026016,80,185.008944,82,185.013424
2,71,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_071/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_071.pcap,d520d56fd68b39667dc3cabea1c1ffb024e1954e114198dbcbf85e6ae8e93ef9,5.08,14.104,8.456,0.0,7.016,14.608,20.552,28.712,73,185.02056,75,185.027576,69,185.007024,71,185.012104
2,72,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_072/baseline_summary_20260919T090309Z.json,pcaps/2_routers/run_072.pcap,042409c9a0ae71db4460502129f5aab1e60e5122b85ddd49a54d75afdeb80f9f,3.16,15.704,5.576,0.0,5.096,9.808,13.832,25.512,82,185.01896,84,185.024056,78,185.010224,80,185.013384
2,73,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_073/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_073.pcap,d6c4f379fb3452742b6aa22f73fd558f25943ffd308741d113a217200f156500,4.16,16.384,5.576,0.0,6.056,10.768,15.792,27.152,81,185.01964,83,185.025696,77,185.009904,79,185.014064
2,74,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_074/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_074.pcap,6abc398ca88e7e17d85beaa5df42242be72c6d38a4fd3538723f9f24c70e406b,6.08,16.384,4.616,0.0,5.736,9.488,16.432,25.872,76,185.01836,78,185.024096,72,185.007664,74,185.013744
2,75,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_075/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_075.pcap,6a88182aa753a87288f7788fdd1e3d151b34e31fa339d240534c7b8a4d82f9c0,3.44,12.136,6.216,0.0,5.416,10.768,15.072,22.904,76,185.015712,78,185.021128,72,185.006056,74,185.009496
2,76,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_076/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_076.pcap,c6493f614c587dc3a7a5a07f9eaa2a02d9178fb08b524ea26c9a0f92daa3b07e,3.688,17.04,4.616,0.0,6.056,9.808,14.36,26.848,83,185.018848,85,185.024904,79,185.010544,81,185.014232
