routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,36,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_036/baseline_summary_20260919T095812Z.json,pcaps/4_routers/run_036.pcap,c2f468fa8ec26392d4538de9ce178c2aa25c108f4b9bdd1100449a9a4cbf640c,230.336,,519.264,,5.736,,755.336,,469,421.899048,471,421.904784,461,421.149448,462,421.379784
4,37,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_037/baseline_summary_20260919T095812Z.json,pcaps/4_routers/run_037.pcap,0c8507c51c65ff95ed6298dc05d3b271323490b01c654b3086528f8a74882368,409.776,,339.214,,4.776,,753.766,,447,421.329488,449,421.334264,440,420.580498,445,420.990274
4,38,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_038/baseline_summary_20260919T095812Z.json,pcaps/4_routers/run_038.pcap,01023ea6561b7512b067e78cabad6b4219210ab27b35b7a261497f383c448eff,212.264,,537.04,,5.736,,755.04,,452,421.702688,454,421.708424,445,420.953384,448,421.165648
4,39,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_039/baseline_summary_20260919T095812Z.json,pcaps/4_routers/run_039.pcap,0ea773a31348921c1698b902de38ab59a70824f8dbf708fb6173a71b59eef427,264.856,,483.374,,5.096,,753.326,,452,421.052128,454,421.057224,445,420.303898,448,420.568754
4,40,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_040/baseline_summary_20260919T095813Z.json,pcaps/4_routers/run_040.pcap,ec25b894f51055e2b3c7c2c26c8dc0a93e43335a8236e8583b8c20efacbb21c8,284.496,,464.287,,5.736,,754.519,,533,421.257768,535,421.263504,526,420.508985,529,420.793481
4,41,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_041/baseline_summary_20260919T095816Z.json,pcaps/4_routers/run_041.pcap,c8fd3121eb3b35e62e20e6cf43263610bf247e51598ac09bf27e037ad0593251,119.496,,629.928,,5.736,,755.16,,451,421.571688,453,421.577424,444,420.822264,447,420.94176
4,42,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_042/baseline_summary_20260919T095817Z.json,pcaps/4_routers/run_042.pcap,88199fbfb140ebafc735e35ce027cf6787bdd0d2c81689f9b23de2a3ed8a8f47,110.736,,639.0,,6.056,,755.792,,465,420.851504,467,420.85756,458,420.101768,459,420.212504
4,43,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_043/baseline_summary_20260919T095817Z.json,pcaps/4_routers/run_043.pcap,23b6e1d1ff816949f3668b7f2848b3ee1a7cb5f7e5e8b3f7b4c548e037db1987,307.056,,442.312,,4.456,,753.824,,452,421.267792,454,421.272248,444,420.518424,449,420.82548
4,44,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_044/baseline_summary_20260919T095817Z.json,pcaps/4_routers/run_044.pcap,bfaaa51318b52420d05924d32c046bddd1b72f63275f37ef94b324e2e2ce0f6c,304.536,,447.288,,4.456,,756.28,,516,421.384648,518,421.389104,509,420.632824,512,420.93736
4,45,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_045/baseline_summary_20260919T095817Z.json,pcaps/4_routers/run_045.pcap,c35957b1d80a7d0240b5f804d79ab436fcf2b50f0a3c88f3545a63c6b5216bdd,393.376,,356.176,,5.736,,755.288,,456,421.345496,458,421.351232,449,420.595944,450,420.98932
4,46,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_046/baseline_summary_20260919T095818Z.json,pcaps/4_routers/run_046.pcap,e5603c6f78dcce3fa0c44214eb818784e84debb9dc4a04251ba2a4846e6da948,257.296,,493.848,,7.656,,758.8,,453,421.365968,455,421.373624,446,420.614824,449,420.87212
